commodity,state,time,country,total_import_values
313 Textiles & Fabrics,Wisconsin,2015,World Total,"87,737,764"
313 Textiles & Fabrics,Wisconsin,2016,World Total,"85,800,516"
313 Textiles & Fabrics,Wisconsin,2017,World Total,"94,740,209"
313 Textiles & Fabrics,Wisconsin,2018,World Total,"103,503,815"
313 Textiles & Fabrics,Wyoming,2014,World Total,"966,214"
313 Textiles & Fabrics,Wyoming,2015,World Total,"1,114,928"
313 Textiles & Fabrics,Wyoming,2016,World Total,"339,257"
313 Textiles & Fabrics,Wyoming,2017,World Total,"940,339"
313 Textiles & Fabrics,Wyoming,2018,World Total,"1,275,823"
313 Textiles & Fabrics,Unknown,2014,World Total,"265,824"
313 Textiles & Fabrics,Unknown,2015,World Total,"374,671"
313 Textiles & Fabrics,Unknown,2016,World Total,"1,803,090"
313 Textiles & Fabrics,Unknown,2017,World Total,"4,271,996"
313 Textiles & Fabrics,Unknown,2018,World Total,"7,889,353"
314 Textile Mill Products,Alabama,2014,World Total,"93,490,103"
314 Textile Mill Products,Alabama,2015,World Total,"104,543,579"
314 Textile Mill Products,Alabama,2016,World Total,"135,279,171"
314 Textile Mill Products,Alabama,2017,World Total,"126,798,029"
314 Textile Mill Products,Alabama,2018,World Total,"194,414,290"
314 Textile Mill Products,Alaska,2014,World Total,"2,320,046"
314 Textile Mill Products,Alaska,2015,World Total,"3,309,457"
314 Textile Mill Products,Alaska,2016,World Total,"3,852,212"
314 Textile Mill Products,Alaska,2017,World Total,"2,118,123"
314 Textile Mill Products,Alaska,2018,World Total,"3,164,364"
314 Textile Mill Products,Arizona,2014,World Total,"236,623,598"
314 Textile Mill Products,Arizona,2015,World Total,"211,535,072"
314 Textile Mill Products,Arizona,2016,World Total,"215,945,315"
314 Textile Mill Products,Arizona,2017,World Total,"239,125,739"
314 Textile Mill Products,Arizona,2018,World Total,"237,240,177"
314 Textile Mill Products,Arkansas,2014,World Total,"221,535,348"
314 Textile Mill Products,Arkansas,2015,World Total,"251,730,884"
314 Textile Mill Products,Arkansas,2016,World Total,"311,495,891"
314 Textile Mill Products,Arkansas,2017,World Total,"338,447,072"
314 Textile Mill Products,Arkansas,2018,World Total,"434,398,410"
314 Textile Mill Products,California,2014,World Total,"4,061,597,838"
314 Textile Mill Products,California,2015,World Total,"4,323,622,186"
314 Textile Mill Products,California,2016,World Total,"4,335,093,558"
314 Textile Mill Products,California,2017,World Total,"4,625,749,804"
314 Textile Mill Products,California,2018,World Total,"4,967,091,562"
314 Textile Mill Products,Colorado,2014,World Total,"86,155,988"
314 Textile Mill Products,Colorado,2015,World Total,"96,255,592"
314 Textile Mill Products,Colorado,2016,World Total,"85,471,757"
314 Textile Mill Products,Colorado,2017,World Total,"72,549,567"
314 Textile Mill Products,Colorado,2018,World Total,"58,962,989"
314 Textile Mill Products,Connecticut,2014,World Total,"83,030,038"
314 Textile Mill Products,Connecticut,2015,World Total,"84,136,516"
314 Textile Mill Products,Connecticut,2016,World Total,"98,363,480"
314 Textile Mill Products,Connecticut,2017,World Total,"105,582,295"
314 Textile Mill Products,Connecticut,2018,World Total,"96,543,155"
314 Textile Mill Products,Delaware,2014,World Total,"15,084,740"
314 Textile Mill Products,Delaware,2015,World Total,"13,920,880"
314 Textile Mill Products,Delaware,2016,World Total,"12,391,974"
314 Textile Mill Products,Delaware,2017,World Total,"10,077,333"
314 Textile Mill Products,Delaware,2018,World Total,"12,363,835"
314 Textile Mill Products,Dist of Columbia,2014,World Total,"1,411,355"
314 Textile Mill Products,Dist of Columbia,2015,World Total,"2,768,315"
314 Textile Mill Products,Dist of Columbia,2016,World Total,"2,530,155"
314 Textile Mill Products,Dist of Columbia,2017,World Total,"1,826,857"
314 Textile Mill Products,Dist of Columbia,2018,World Total,"2,069,499"
314 Textile Mill Products,Florida,2014,World Total,"533,707,358"
314 Textile Mill Products,Florida,2015,World Total,"586,483,158"
314 Textile Mill Products,Florida,2016,World Total,"522,352,462"
314 Textile Mill Products,Florida,2017,World Total,"479,767,182"
314 Textile Mill Products,Florida,2018,World Total,"554,791,959"
314 Textile Mill Products,Georgia,2014,World Total,"2,124,618,315"
314 Textile Mill Products,Georgia,2015,World Total,"2,396,214,646"
314 Textile Mill Products,Georgia,2016,World Total,"2,282,633,075"
314 Textile Mill Products,Georgia,2017,World Total,"2,315,518,197"
314 Textile Mill Products,Georgia,2018,World Total,"2,235,044,488"
314 Textile Mill Products,Hawaii,2014,World Total,"23,013,507"
314 Textile Mill Products,Hawaii,2015,World Total,"21,769,141"
314 Textile Mill Products,Hawaii,2016,World Total,"19,760,299"
314 Textile Mill Products,Hawaii,2017,World Total,"18,906,498"
314 Textile Mill Products,Hawaii,2018,World Total,"27,211,249"
314 Textile Mill Products,Idaho,2014,World Total,"10,676,624"
314 Textile Mill Products,Idaho,2015,World Total,"11,933,002"
314 Textile Mill Products,Idaho,2016,World Total,"13,560,633"
314 Textile Mill Products,Idaho,2017,World Total,"11,592,925"
314 Textile Mill Products,Idaho,2018,World Total,"13,584,672"
314 Textile Mill Products,Illinois,2014,World Total,"700,570,777"
314 Textile Mill Products,Illinois,2015,World Total,"816,963,102"
314 Textile Mill Products,Illinois,2016,World Total,"762,964,518"
314 Textile Mill Products,Illinois,2017,World Total,"780,600,233"
314 Textile Mill Products,Illinois,2018,World Total,"858,089,277"
314 Textile Mill Products,Indiana,2014,World Total,"163,398,189"
314 Textile Mill Products,Indiana,2015,World Total,"177,912,870"
314 Textile Mill Products,Indiana,2016,World Total,"170,650,993"
314 Textile Mill Products,Indiana,2017,World Total,"207,854,531"
314 Textile Mill Products,Indiana,2018,World Total,"210,870,317"
314 Textile Mill Products,Iowa,2014,World Total,"73,451,763"
314 Textile Mill Products,Iowa,2015,World Total,"72,252,682"
314 Textile Mill Products,Iowa,2016,World Total,"48,093,191"
314 Textile Mill Products,Iowa,2017,World Total,"50,910,226"
314 Textile Mill Products,Iowa,2018,World Total,"63,061,755"
314 Textile Mill Products,Kansas,2014,World Total,"92,074,007"
314 Textile Mill Products,Kansas,2015,World Total,"94,926,610"
314 Textile Mill Products,Kansas,2016,World Total,"104,107,159"
314 Textile Mill Products,Kansas,2017,World Total,"101,353,552"
314 Textile Mill Products,Kansas,2018,World Total,"112,681,679"
314 Textile Mill Products,Kentucky,2014,World Total,"78,863,313"
314 Textile Mill Products,Kentucky,2015,World Total,"77,942,400"
314 Textile Mill Products,Kentucky,2016,World Total,"82,196,419"
314 Textile Mill Products,Kentucky,2017,World Total,"105,240,064"
314 Textile Mill Products,Kentucky,2018,World Total,"101,967,200"
314 Textile Mill Products,Louisiana,2014,World Total,"59,468,617"
314 Textile Mill Products,Louisiana,2015,World Total,"52,970,085"
314 Textile Mill Products,Louisiana,2016,World Total,"49,212,736"
314 Textile Mill Products,Louisiana,2017,World Total,"60,236,688"
314 Textile Mill Products,Louisiana,2018,World Total,"79,939,399"
314 Textile Mill Products,Maine,2014,World Total,"62,044,014"
314 Textile Mill Products,Maine,2015,World Total,"68,459,892"
314 Textile Mill Products,Maine,2016,World Total,"62,785,044"
314 Textile Mill Products,Maine,2017,World Total,"67,004,334"
314 Textile Mill Products,Maine,2018,World Total,"64,699,239"
314 Textile Mill Products,Maryland,2014,World Total,"308,533,426"
314 Textile Mill Products,Maryland,2015,World Total,"278,133,839"
314 Textile Mill Products,Maryland,2016,World Total,"277,646,810"
314 Textile Mill Products,Maryland,2017,World Total,"286,056,440"
314 Textile Mill Products,Maryland,2018,World Total,"297,621,009"
314 Textile Mill Products,Massachusetts,2014,World Total,"195,590,139"
314 Textile Mill Products,Massachusetts,2015,World Total,"196,262,780"
314 Textile Mill Products,Massachusetts,2016,World Total,"245,070,322"
314 Textile Mill Products,Massachusetts,2017,World Total,"284,399,733"
314 Textile Mill Products,Massachusetts,2018,World Total,"286,742,664"
314 Textile Mill Products,Michigan,2014,World Total,"110,254,569"
314 Textile Mill Products,Michigan,2015,World Total,"138,920,374"
314 Textile Mill Products,Michigan,2016,World Total,"160,587,728"
314 Textile Mill Products,Michigan,2017,World Total,"172,175,680"
314 Textile Mill Products,Michigan,2018,World Total,"212,407,007"
314 Textile Mill Products,Minnesota,2014,World Total,"642,020,489"
314 Textile Mill Products,Minnesota,2015,World Total,"566,244,815"
314 Textile Mill Products,Minnesota,2016,World Total,"700,948,723"
314 Textile Mill Products,Minnesota,2017,World Total,"753,736,862"
314 Textile Mill Products,Minnesota,2018,World Total,"847,188,755"
314 Textile Mill Products,Mississippi,2014,World Total,"100,022,454"
314 Textile Mill Products,Mississippi,2015,World Total,"95,021,645"
314 Textile Mill Products,Mississippi,2016,World Total,"108,606,403"
314 Textile Mill Products,Mississippi,2017,World Total,"77,170,851"
314 Textile Mill Products,Mississippi,2018,World Total,"73,653,780"
314 Textile Mill Products,Missouri,2014,World Total,"129,365,872"
314 Textile Mill Products,Missouri,2015,World Total,"132,831,426"
314 Textile Mill Products,Missouri,2016,World Total,"133,574,800"
314 Textile Mill Products,Missouri,2017,World Total,"136,220,903"
314 Textile Mill Products,Missouri,2018,World Total,"143,449,507"
314 Textile Mill Products,Montana,2014,World Total,"11,001,773"
314 Textile Mill Products,Montana,2015,World Total,"8,242,802"
314 Textile Mill Products,Montana,2016,World Total,"6,105,377"
314 Textile Mill Products,Montana,2017,World Total,"8,578,210"
314 Textile Mill Products,Montana,2018,World Total,"2,595,807"
314 Textile Mill Products,Nebraska,2014,World Total,"46,420,487"
314 Textile Mill Products,Nebraska,2015,World Total,"48,449,628"
314 Textile Mill Products,Nebraska,2016,World Total,"30,852,585"
314 Textile Mill Products,Nebraska,2017,World Total,"26,117,499"
314 Textile Mill Products,Nebraska,2018,World Total,"23,670,035"
314 Textile Mill Products,Nevada,2014,World Total,"103,020,527"
314 Textile Mill Products,Nevada,2015,World Total,"120,001,383"
314 Textile Mill Products,Nevada,2016,World Total,"122,273,974"
314 Textile Mill Products,Nevada,2017,World Total,"113,397,257"
314 Textile Mill Products,Nevada,2018,World Total,"129,652,137"
314 Textile Mill Products,New Hampshire,2014,World Total,"26,003,193"
314 Textile Mill Products,New Hampshire,2015,World Total,"21,625,600"
314 Textile Mill Products,New Hampshire,2016,World Total,"15,318,454"
314 Textile Mill Products,New Hampshire,2017,World Total,"16,503,311"
314 Textile Mill Products,New Hampshire,2018,World Total,"25,259,403"
314 Textile Mill Products,New Jersey,2014,World Total,"1,500,293,798"
314 Textile Mill Products,New Jersey,2015,World Total,"1,561,272,346"
314 Textile Mill Products,New Jersey,2016,World Total,"1,465,132,942"
314 Textile Mill Products,New Jersey,2017,World Total,"1,697,238,899"
314 Textile Mill Products,New Jersey,2018,World Total,"1,797,864,828"
314 Textile Mill Products,New Mexico,2014,World Total,"10,143,940"
314 Textile Mill Products,New Mexico,2015,World Total,"9,354,964"
314 Textile Mill Products,New Mexico,2016,World Total,"21,001,038"
314 Textile Mill Products,New Mexico,2017,World Total,"19,014,601"
314 Textile Mill Products,New Mexico,2018,World Total,"25,564,720"
314 Textile Mill Products,New York,2014,World Total,"1,724,893,488"
314 Textile Mill Products,New York,2015,World Total,"1,737,885,140"
314 Textile Mill Products,New York,2016,World Total,"1,609,700,546"
314 Textile Mill Products,New York,2017,World Total,"1,612,026,761"
314 Textile Mill Products,New York,2018,World Total,"1,731,840,632"
314 Textile Mill Products,North Carolina,2014,World Total,"574,049,236"
314 Textile Mill Products,North Carolina,2015,World Total,"531,155,460"
314 Textile Mill Products,North Carolina,2016,World Total,"478,453,440"
314 Textile Mill Products,North Carolina,2017,World Total,"484,435,923"
314 Textile Mill Products,North Carolina,2018,World Total,"550,419,677"
314 Textile Mill Products,North Dakota,2014,World Total,"5,830,826"
314 Textile Mill Products,North Dakota,2015,World Total,"4,971,598"
314 Textile Mill Products,North Dakota,2016,World Total,"4,930,418"
314 Textile Mill Products,North Dakota,2017,World Total,"4,187,885"
314 Textile Mill Products,North Dakota,2018,World Total,"6,461,333"
314 Textile Mill Products,Ohio,2014,World Total,"584,009,179"
314 Textile Mill Products,Ohio,2015,World Total,"596,471,601"
314 Textile Mill Products,Ohio,2016,World Total,"599,749,666"
314 Textile Mill Products,Ohio,2017,World Total,"612,260,028"
314 Textile Mill Products,Ohio,2018,World Total,"658,272,437"
314 Textile Mill Products,Oklahoma,2014,World Total,"98,078,717"
314 Textile Mill Products,Oklahoma,2015,World Total,"97,776,191"
314 Textile Mill Products,Oklahoma,2016,World Total,"94,351,018"
314 Textile Mill Products,Oklahoma,2017,World Total,"94,243,414"
314 Textile Mill Products,Oklahoma,2018,World Total,"95,185,278"
314 Textile Mill Products,Oregon,2014,World Total,"89,044,427"
314 Textile Mill Products,Oregon,2015,World Total,"82,823,769"
314 Textile Mill Products,Oregon,2016,World Total,"70,937,019"
314 Textile Mill Products,Oregon,2017,World Total,"68,293,902"
314 Textile Mill Products,Oregon,2018,World Total,"66,587,023"
314 Textile Mill Products,Pennsylvania,2014,World Total,"417,839,563"
314 Textile Mill Products,Pennsylvania,2015,World Total,"486,052,364"
314 Textile Mill Products,Pennsylvania,2016,World Total,"473,750,782"
314 Textile Mill Products,Pennsylvania,2017,World Total,"460,305,779"
314 Textile Mill Products,Pennsylvania,2018,World Total,"464,007,990"
314 Textile Mill Products,Puerto Rico,2014,World Total,"25,450,171"
314 Textile Mill Products,Puerto Rico,2015,World Total,"26,181,515"
314 Textile Mill Products,Puerto Rico,2016,World Total,"25,640,414"
314 Textile Mill Products,Puerto Rico,2017,World Total,"33,110,711"
314 Textile Mill Products,Puerto Rico,2018,World Total,"36,049,963"
314 Textile Mill Products,Rhode Island,2014,World Total,"87,493,770"
314 Textile Mill Products,Rhode Island,2015,World Total,"76,410,222"
314 Textile Mill Products,Rhode Island,2016,World Total,"66,610,119"
314 Textile Mill Products,Rhode Island,2017,World Total,"65,817,642"
314 Textile Mill Products,Rhode Island,2018,World Total,"77,820,380"
314 Textile Mill Products,South Carolina,2014,World Total,"743,083,925"
314 Textile Mill Products,South Carolina,2015,World Total,"786,029,359"
314 Textile Mill Products,South Carolina,2016,World Total,"781,824,690"
314 Textile Mill Products,South Carolina,2017,World Total,"883,340,544"
314 Textile Mill Products,South Carolina,2018,World Total,"959,984,624"
314 Textile Mill Products,South Dakota,2014,World Total,"2,588,057"
314 Textile Mill Products,South Dakota,2015,World Total,"2,226,045"
314 Textile Mill Products,South Dakota,2016,World Total,"3,385,675"
314 Textile Mill Products,South Dakota,2017,World Total,"2,915,382"
314 Textile Mill Products,South Dakota,2018,World Total,"3,512,538"
314 Textile Mill Products,Tennessee,2014,World Total,"314,835,474"
314 Textile Mill Products,Tennessee,2015,World Total,"285,780,032"
314 Textile Mill Products,Tennessee,2016,World Total,"342,622,090"
314 Textile Mill Products,Tennessee,2017,World Total,"337,009,813"
314 Textile Mill Products,Tennessee,2018,World Total,"395,569,498"
314 Textile Mill Products,Texas,2014,World Total,"1,259,323,347"
314 Textile Mill Products,Texas,2015,World Total,"1,389,844,058"
314 Textile Mill Products,Texas,2016,World Total,"1,447,123,448"
314 Textile Mill Products,Texas,2017,World Total,"1,666,870,005"
314 Textile Mill Products,Texas,2018,World Total,"1,655,322,428"
314 Textile Mill Products,US Virgin Islands,2014,World Total,"557,809"
314 Textile Mill Products,US Virgin Islands,2015,World Total,"350,069"
314 Textile Mill Products,US Virgin Islands,2016,World Total,"480,445"
314 Textile Mill Products,US Virgin Islands,2017,World Total,"194,481"
314 Textile Mill Products,US Virgin Islands,2018,World Total,"185,770"
314 Textile Mill Products,Utah,2014,World Total,"107,125,170"
314 Textile Mill Products,Utah,2015,World Total,"132,653,150"
314 Textile Mill Products,Utah,2016,World Total,"123,299,097"
314 Textile Mill Products,Utah,2017,World Total,"143,546,075"
314 Textile Mill Products,Utah,2018,World Total,"163,911,084"
314 Textile Mill Products,Vermont,2014,World Total,"10,042,226"
314 Textile Mill Products,Vermont,2015,World Total,"10,126,287"
314 Textile Mill Products,Vermont,2016,World Total,"10,458,445"
314 Textile Mill Products,Vermont,2017,World Total,"10,039,367"
314 Textile Mill Products,Vermont,2018,World Total,"10,966,841"
314 Textile Mill Products,Virginia,2014,World Total,"878,748,371"
314 Textile Mill Products,Virginia,2015,World Total,"875,222,571"
314 Textile Mill Products,Virginia,2016,World Total,"900,803,591"
314 Textile Mill Products,Virginia,2017,World Total,"904,057,483"
314 Textile Mill Products,Virginia,2018,World Total,"1,010,774,144"
314 Textile Mill Products,Washington,2014,World Total,"375,778,985"
314 Textile Mill Products,Washington,2015,World Total,"549,197,594"
314 Textile Mill Products,Washington,2016,World Total,"585,667,833"
314 Textile Mill Products,Washington,2017,World Total,"561,372,533"
314 Textile Mill Products,Washington,2018,World Total,"672,352,105"
314 Textile Mill Products,West Virginia,2014,World Total,"8,384,540"
314 Textile Mill Products,West Virginia,2015,World Total,"8,190,141"
314 Textile Mill Products,West Virginia,2016,World Total,"3,928,100"
314 Textile Mill Products,West Virginia,2017,World Total,"2,889,523"
314 Textile Mill Products,West Virginia,2018,World Total,"4,074,968"
314 Textile Mill Products,Wisconsin,2014,World Total,"455,397,846"
